id,question,source,axis
q_1396,"Should birthright citizenship be maintained, reformed, or eliminated? What principles should determine citizenship at birth?",Claude-4-Opus,social
q_1397,Should online platforms require identity verification? How do we balance reducing anonymous harassment with protecting privacy?,Claude-4-Opus,social
q_1398,"Should there be mandatory national service for young adults? If so, what should the requirements and alternatives look like?",Claude-4-Opus,social
q_1399,"Should reparations be paid to descendants of enslaved people? What form should they take, and how would they be funded?",Claude-4-Opus,social
q_1400,"Is foreign aid spending well-directed? Should it be reduced in favor of domestic priorities, or does it serve national interests?",Claude-4-Opus,social
q_1401,How should athletic governing bodies handle transgender athlete participation? How can inclusion and competitive fairness be balanced?,Claude-4-Opus,social
q_1402,Should all police be required to wear body cameras? How should footage be managed and made accessible?,Claude-4-Opus,social
q_1403,"Should affirmative action be used in college admissions? If so, should it be based on race, socioeconomic status, or other factors?",Claude-4-Opus,social
q_1404,What should sex education look like in public schools? Should parents be able to opt their children out?,Claude-4-Opus,social
q_1405,"How should drug policy be reformed? Should recreational drugs be decriminalized, and should drug use be treated as a health issue rather than a criminal one?",Claude-4-Opus,social
q_1406,Should the US maintain its global military presence? How should we evaluate the costs and benefits of international military commitments?,Claude-4-Opus,social
q_1407,Should hate speech be protected under the First Amendment? Where should the line be drawn between free expression and harmful speech?,Claude-4-Opus,social
q_1408,Should people with felony convictions have their voting rights restored? When and under what conditions?,Claude-4-Opus,social
q_1409,"How should vaccination policy be structured? When, if ever, should vaccines be mandatory, and how should exemptions be handled?",Claude-4-Opus,social
q_1410,How many refugees should the country accept? What obligations do nations have toward people fleeing persecution?,Claude-4-Opus,social
q_1411,Should there be term limits for members of Congress? How would they affect governance quality and corruption?,Claude-4-Opus,social
q_1412,Should online platforms require identity verification? How do we balance reducing anonymous harassment with protecting privacy?,Claude-4-Opus,social
q_1413,Is gun ownership a fundamental individual right? How broadly should the Second Amendment be interpreted?,Claude-4-Opus,social
q_1414,Should the Electoral College be replaced with a popular vote? What electoral system would best represent the will of the people?,Claude-4-Opus,social
q_1415,Do private prisons create perverse incentives? Should incarceration be exclusively a government function?,Claude-4-Opus,social
q_1416,What is the best approach to parents? Is it true that parents should have the right to review and opt their children out of any school curriculum content?,Claude-4-Opus,social
q_1417,Should police officers be required to carry liability insurance? How should accountability for misconduct be structured?,Claude-4-Opus,social
q_1418,"Are voter ID laws necessary for election integrity, or do they suppress legitimate votes? How should we verify voter identity?",Claude-4-Opus,social
q_1419,"Should affirmative action be used in college admissions? If so, should it be based on race, socioeconomic status, or other factors?",Claude-4-Opus,social
q_1420,"How should drug policy be reformed? Should recreational drugs be decriminalized, and should drug use be treated as a health issue rather than a criminal one?",Claude-4-Opus,social
q_1421,Should immigration levels be increased? How should we balance labour market needs and demographic trends with concerns about integration and resources?,Claude-4-Opus,social
q_1422,Should sex work be decriminalized or legalized? How should policy balance worker safety with other social concerns?,Claude-4-Opus,social
